production_companies_nombres,budget_per_company,revenue_per_company,return_per_company,count_movies
mercy creek entretainment,4224578.813474693,11209348.0,2.653364757573468,1
meridian broadcasting ltd,12673736.440424081,33628044.0,7.960094272720403,3
meridian content,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
meridian films,5632771.751299591,14945797.333333334,3.5378196767646237,3
meridian productions,1808192.9378248977,4773084.0,1.748317141413378,2
meridiano 89,1056144.7033686733,2802337.0,0.663341189393367,1
merlin films,17908192.937824897,20013637.666666664,1.2297285966398244,3
merlin productions,2112289.4067373467,5604674.0,1.326682378786734,1
merlina entertainment,5454545.454545454,459618.9090909091,0.015320630303030302,2
merope,9857350.564774284,26155145.333333332,6.1911844343380915,3
merrick international,2112289.4067373467,5604674.0,1.326682378786734,1
merry film,6336868.2202120405,16814022.0,3.9800471363602017,2
merry gentleman,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
merseyside film production fund,1658192.9378248977,6538786.333333334,3.686792054007478,2
mersham productions,7920000.0,14560084.0,1.8383944444444444,2
merton park studios,7745061.158036938,20550471.333333336,4.864502055551357,3
mes films,2000000.0,2241869.6,0.22418697078530575,1
mesfilms,747425.4823839841,2150749.838461539,0.50910397814889,2
messaoud/a films,1056144.7033686733,2802337.0,0.663341189393367,1
messick films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
messidor films,6970555.042233244,18495424.2,4.378051849996222,4
mestiere cinema,5000000.0,3301072.75,0.1650536375,2
met film production,6336868.2202120405,16814022.0,3.9800471363602017,3
meta film,4224578.813474693,11209348.0,2.653364757573468,1
metafilms,25868376.41193571,66261380.833333336,15.65622996339625,8
metakwon filmworks,4224578.813474693,11209348.0,2.653364757573468,1
metal productions inc.,11400000.0,3398380.4,0.05962070877192982,1
metalheads,1056144.7033686733,2802337.0,0.663341189393367,1
metaluna productions,3520482.3445622446,9341123.333333334,2.21113729797789,2
metanoia films,10844915.762694938,5484850.1,0.6928219765146935,2
metaphor films,4224578.813474693,11209348.0,2.653364757573468,1
metaphor production,4224578.813474693,11209348.0,2.653364757573468,1
metaxa corporation,3520482.3445622446,9341123.333333334,2.21113729797789,2
meteor 17,4224578.813474693,11209348.0,2.653364757573468,2
meteor film gmbh,4224578.813474693,11209348.0,2.653364757573468,1
meteor film productions,19010604.66063612,50442066.0,11.940141409080605,5
meteor joint venture,2816385.8756497954,7472898.666666667,1.7689098383823119,2
metheus film,16898315.253898773,44837392.0,10.613459030293871,5
metrafilms,8449157.626949387,22418696.0,5.306729515146936,2
metro communications,18462397.546124686,59996700.723809525,19.322390439766604,10
metro film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
metro filmes,2112289.4067373467,5604674.0,1.326682378786734,1
metro films,1408192.9378248977,3736449.3333333335,0.8844549191911559,2
metro pictures,4224578.813474693,11209348.0,2.653364757573468,1
metro pictures corporation,10561447.033686733,28023370.0,6.633411893933669,3
metro pictures productions,2112289.4067373467,5604674.0,1.326682378786734,1
metro tartan distribution ltd.,422457.88134746935,1120934.8,0.26533647575734676,1
metro-goldwyn pictures corporation,16898315.253898773,44837392.0,10.613459030293871,4
metro-goldwyn-mayer,96109168.00654927,255012667.0,60.36404823479639,24
metro-goldwyn-mayer (mgm),5658417728.606488,13770711246.670238,2563.446000717763,1116
metro-goldwyn-mayer british studios,7745061.158036937,20550471.333333332,4.864502055551357,3
metro-goldwyn-mayer pictures,19666666.666666664,43052511.666666664,1.3858032886830334,3
metrodome distribution,5326627.047930918,23352808.333333336,17.820276539724976,3
metrodome films,6912289.406737346,16814022.0,3.6619633244670022,2
metrol technology,13521494.922156295,26797166.09166667,5.392203476675635,11
metromedia producers,2112289.4067373467,5604674.0,1.326682378786734,1
metromedia producers corporation,6336868.2202120405,16814022.0,3.9800471363602017,2
metromedia producers corporation (mpc),10561447.033686733,28023370.0,6.633411893933669,4
metromedia productions,2112289.4067373467,5604674.0,1.326682378786734,1
metronome productions,15630941.609856365,35670552.6,8.44357642050414,5
metronome studios ab,4224578.813474693,11209348.0,2.653364757573468,1
metropolis films,27000000.0,32758901.8,0.24265853185185185,1
metropolis project,2416666.6666666665,15964890.333333334,1.10102691954023,2
metropolitan entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
metropolitan filmexport,192599531.19442707,274512148.24285716,6.500892493835314,11
metropolitan films,1584217.0550530101,4203505.5,0.9950117840900504,2
metropolitan films international,2112289.4067373467,5604674.0,1.326682378786734,1
metropolitan international pictures,2112289.4067373467,5604674.0,1.326682378786734,1
mexiko media,2112289.4067373467,5604674.0,1.326682378786734,1
mezhrabpom-rus,29572051.694322854,78465436.0,18.573553303014275,7
mezhrabpomfilm,25347472.880848162,67256088.0,15.920188545440807,7
mf pictures,1500000.0,8333333.333333333,1.8518518518518519,2
mfa filmdistribution,1657322.6878248977,6538786.333333334,3.6965810651214612,2
mff (sound of thunder),10000000.0,748705.0,0.0093588125,2
mff feature film productions,5219915.762694939,3643038.1,0.5707063391549266,2
mfg filmförderung baden-württemberg,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mfg-film,3168434.1101060202,8407011.0,1.9900235681801008,2
mfp munich film partners,20000000.0,35059520.333333336,0.5843253388888888,2
mfp munich film partners gmbh & company i. produktions kg,51144444.44444445,143260396.83333334,2.625419770028011,5
mfpv film,58916666.666666664,152829136.33333334,1.0207427503651274,2
mfv productions,1056144.7033686733,2802337.0,0.663341189393367,1
mg,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mg entertainment,2816385.8756497954,7472898.666666667,1.7689098383823119,2
mg films,704096.4689124489,636408.6666666666,0.150644287813209,1
mg media,3112289.4067373467,14276567.0,11.935389911772488,4
mg2 productions,1056144.7033686733,2802337.0,0.663341189393367,1
mga entertainment,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mgb cinematografica,2112289.4067373467,5604674.0,1.326682378786734,1
mgm,7166666.666666667,23948024.333333332,6.521841786299311,2
mgm global holdings,1750000.0,2802337.0,0.4003338764023317,1
mgm home entertainment,5280723.516843366,14011685.0,3.3167059469668345,2
mgm home video,4224578.813474693,11209348.0,2.653364757573468,1
mgm television,44358077.54148428,117698154.0,27.86032995452141,16
mgm-pathé communications co.,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mgm/ua television,7745061.158036938,20550471.333333332,4.864502055551357,3
mgn filmes,19755787.024190612,61028672.44444445,27.542306896701902,7
mgp productions,5454545.454545454,459618.9090909091,0.015320630303030302,2
mgs film,5632771.751299591,14945797.333333334,3.5378196767646237,2
mha,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mhf erste academy film gmbh & co. produktions kg,11666666.666666666,3320672.1666666665,0.04743817380952381,1
mhf zweite academy film,23311111.111111112,13495612.466666667,0.47049239051810027,6
mi 3 film,42857142.85714286,113671432.0,0.7578095466666667,2
mi sammy productions,2112289.4067373467,5604674.0,1.326682378786734,1
mica entertainment,11365398.107257184,20960602.433333334,4.194434381484341,7
michael alden productions,200000.0,2002684.8,2.0026848,1
michael arthur films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
michael balcon productions,8449157.626949387,22418696.0,5.306729515146936,2
michael cacoyannis productions,8449157.626949387,22418696.0,5.306729515146936,2
michael cerenzie productions,3600000.0,5001051.4,0.2778361888888889,1
michael curtiz productions,2112289.4067373467,5604674.0,1.326682378786734,1
michael de luca productions,117086098.93054686,366540942.1357143,9.056196452340513,11
michael deeley-peter yates films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
michael fiore films,2112289.4067373467,5604674.0,1.326682378786734,1
michael grandage company,1056144.7033686733,1420405.5,0.3362241687785496,1
michael jaffe films,1056144.7033686733,2802337.0,0.663341189393367,1
michael laughlin enterprises,425000.0,5604674.0,6.5937344348619344,1
michael lobell productions,18344915.76269494,23649984.1,0.8365031586575506,2
michael london productions,16149719.208983129,61356669.73333333,4.484782902548979,4
michael mailer films,5962289.406737346,13451217.6,3.065646179202484,3
michael mann productions,4350000.0,2432956.0,0.2796501149425287,1
michael myerberg,2112289.4067373467,5604674.0,1.326682378786734,1
michael nolin,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
michael obel productions,4224578.813474693,1179002.0,0.27908154920425715,1
michael phillips productions,4224578.813474693,27297451.0,6.461579297072693,2
michael r. joyce productions,1056144.7033686733,2802337.0,0.663341189393367,1
michael ritchie productions,4741526.271158231,7472898.666666667,1.2580998704999988,2
michael thevis enterprises production,2112289.4067373467,5604674.0,1.326682378786734,1
michael todd company,6000000.0,42000000.0,7.0,1
michael white productions,2501060.466063612,59945266.1,47.86673975662564,3
michaelgion,8449157.626949387,22418696.0,5.306729515146936,2
michaels-goldwyn,21250000.0,39216724.5,1.3558908166666668,2
micheaux book & film company,4224578.813474693,11209348.0,2.653364757573468,1
micheaux film,16898315.253898773,44837392.0,10.613459030293871,4
michelangelo,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
michele brustin productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
michigan venture capital,1142857.142857143,3202670.8571428573,0.8006677528046635,2
mico,1750000.0,2802337.0,0.4003338764023317,1
micott,2816385.8756497954,7472898.666666667,1.7689098383823119,2
micott & basara k.k.,3607022.518135627,5444540.457142858,0.9449266921039837,3
micott basara k.k.,2500000.0,365497.25,0.036549725,2
micro fusion 2003-2,9200000.0,4483739.2,0.1949451919872224,2
micro fusion 2004-15,844915.7626949387,2241869.6,0.5306729515146935,1
micro scope,25656227.400706798,56155199.0,12.867918756465196,7
micro_scope,17743231.016593713,45516737.2,10.774266824394708,5
microangelo entertainment,2112289.4067373467,5604674.0,1.326682378786734,1
microcinema international,704096.4689124489,1868224.6666666667,0.44222745959557797,1
microsoft,4224578.813474693,11209348.0,2.653364757573468,1
microsoft studios,4166666.6666666665,3736449.3333333335,0.29891596104707435,1
microwave film,2957205.1694322852,7846543.6,1.8573553303014274,3
mid atlantic films,181876446.90607888,475666694.9190476,5.909351959875207,12
mid century film productions ltd.,4224578.813474693,11209348.0,2.653364757573468,1
mid foundation,35000000.0,47832446.666666664,1.226634424242424,4
mid-america pictures,7793012.923580714,23352808.333333336,7.75709625332726,4
mid-atlantic film,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
midas,352048.2344562244,934112.3333333334,0.22111372979778898,1
midas filmes,5632771.751299591,14945797.333333334,3.5378196767646237,2
midas touch media,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
middle child films inc.,3000000.0,2802337.0,0.23352809456802684,1
middle child productions,4224578.813474693,11209348.0,2.653364757573468,1
middle fork productions,33836868.22021204,110621214.5,8.036676358582424,5
middle link,833333.3333333334,3736449.3333333335,1.4945798052353716,1
middle pictures,5500000.0,2802337.0,0.12737896067346918,1
middle reef,4224578.813474693,11209348.0,2.653364757573468,1
middle road pictures,4224578.813474693,11209348.0,2.653364757573468,1
middlefish films,2112289.4067373467,5604674.0,1.326682378786734,1
midega film,2112289.4067373467,5604674.0,1.326682378786734,1
midfield films,7040964.689124489,17499278.833333336,4.1422542092913535,4
midia cinematografica,4224578.813474693,11209348.0,2.653364757573468,1
midlife crisis productions,428571.4285714286,239340.14285714287,0.07978004761904763,1
midnight crew studios,4224578.813474693,11209348.0,2.653364757573468,1
midnight films,2816385.8756497954,7472898.666666667,1.7689098383823119,2
midnight friends,4224578.813474693,11209348.0,2.653364757573468,1
midnight kitchen productions,2112289.4067373467,1080149.0,0.255682056766171,1
midnight picture show,5686265.289509234,6020924.583333334,1.2750126305545062,3
midnight road entertainment,8449157.626949387,22418696.0,5.306729515146936,2
midnight sun pictures,30511582.429361604,28179680.666666668,1.539970518329659,6
midsummer films,8826322.629103154,11876571.095238095,1.747074565437457,4
midwest films,4224578.813474693,11209348.0,2.653364757573468,1
midwinter films,2112289.4067373467,5604674.0,1.326682378786734,1
midwinter productions inc.,12500000.0,25335925.0,1.013437,1
mifilifilms,704096.4689124489,1868224.6666666667,0.44222745959557797,1
mifune productions co. ltd.,21122894.067373466,56046740.0,13.266823787867338,10
mig film gmbh,4224578.813474693,11209348.0,2.653364757573468,1
migdal filmes,9294073.389644325,24660565.6,5.837402466661629,3
miggles corporation,2112289.4067373467,5604674.0,1.326682378786734,1
mighty cheese productions,4224578.813474693,11209348.0,2.653364757573468,1
mighty moments motion pictures,1500000.0,5604674.0,1.8682247565442147,1
migma film ab,6336868.2202120405,16814022.0,3.9800471363602017,2
miho film,114285.71428571429,283523.14285714284,0.3544039285714286,1
miin pictures,8449157.626949387,22418696.0,5.306729515146936,2
mij film co.,11969639.97151163,31759819.333333336,7.517866813124826,7
mikado film,19368126.16471685,40196738.006349206,8.045072520428413,14
mike and marty productions,5500000.0,5604674.0,0.5095158426938767,1
mike lobell productions,4224578.813474693,11209348.0,2.653364757573468,1
mike medavoy productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mike tollin productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mike zoss productions,56299719.20898313,224333032.3,9.842563999733686,10
mike's movies,1056144.7033686733,2802337.0,0.663341189393367,1
miko productions,1408192.9378248977,6636667.333333333,1.5709654444521322,1
mikona productions gmbh & co. kg,55750000.0,187339454.6,4.073669681117458,4
mikros image,3431369.196185176,2319031.6363636362,0.3416907071715898,2
mil nubes-cine,2112289.4067373467,5604674.0,1.326682378786734,1
mila cinematografica,4224578.813474693,11209348.0,2.653364757573468,1
mila productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
milagro films,10000000.0,4725503.75,0.11813759375,2
milano films,4224578.813474693,11209348.0,2.653364757573468,1
milchan / van eyssen,1056144.7033686733,2802337.0,0.663341189393367,1
milcoz films,844915.7626949387,2241869.6,0.5306729515146935,1
mile end films west,4224578.813474693,11209348.0,2.653364757573468,1
mile high productions,7500000.0,10721679.75,0.357389325,1
miles films,6224578.813474693,22418696.0,8.258039027206111,3
miles productions,4224578.813474693,11209348.0,2.653364757573468,1
milesian films,2112289.4067373467,5604674.0,1.326682378786734,1
milestone entertainment,4166666.6666666665,9865354.666666666,0.39461418666666664,1
milestone film & video,4224578.813474693,11209348.0,2.653364757573468,1
milestone films,4224578.813474693,11209348.0,2.653364757573468,1
milestone productions,9428675.282387143,18941725.666666668,4.32129736630296,5
mili pictures,80000000.0,22418696.0,0.5604674269632643,2
mililifilms,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
milimetros,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
milimetros feature animation,4224578.813474693,11209348.0,2.653364757573468,1
milk & honey,13500000.0,38752508.0,0.717639037037037,2
milk & media,725000.0,2802337.0,0.9663231499366628,1
milkshake films,10000000.0,9203624.333333334,0.30678747777777776,1
milkwood,1056144.7033686733,2802337.0,0.663341189393367,1
milky way image company,126308689.12185366,334412215.3333333,78.99631685209394,42
mill film,14714285.714285715,65377203.85714286,0.6347301345353676,1
millar gough ink,18541666.666666664,53034654.958333336,1.5029514027056277,2
millas film,8449157.626949387,22418696.0,5.306729515146936,2
millbrook farm productions,22112289.406737346,39165767.2,1.662293310786734,2
millbrook pictures,3344915.7626949386,6818876.433333334,0.8358067404035825,2
mille et une films,2464337.641193571,6538786.333333334,1.5477961085845229,3
mille et une productions,2816385.8756497954,7472898.666666667,1.7689098383823119,2
millenium,844915.7626949387,2241869.6,0.5306729515146935,1
millenium films,22408192.937824897,20250797.333333332,1.9968276434243908,3
millenium pictures,2715800.66580516,7206009.428571429,1.705734487011515,2
millennium entertainment,1056144.7033686733,2802337.0,0.663341189393367,1
millennium films,655575260.4678153,1186429220.4388528,59.33968442727074,86
millennium pictures,4224578.813474693,11209348.0,2.653364757573468,1
millennium storm,4224578.813474693,11209348.0,2.653364757573468,1
miller consolidated pictures (mcp),8449157.626949387,22418696.0,5.306729515146936,2
miller-milkis productions,3574859.6044915644,20762804.0,3.503894098678335,2
millimeter films,1408192.9378248977,506598.6666666667,0.11991696427838494,1
million channel ltd.,4224578.813474693,11209348.0,2.653364757573468,2
million dollar productions,4224578.813474693,11209348.0,2.653364757573468,1
millman productions,2112289.4067373467,5604674.0,1.326682378786734,1
millstreet films,2464337.641193571,6538786.333333334,1.5477961085845229,2
mimi wo sumaseba production committee,2112289.4067373467,5604674.0,1.326682378786734,2
mimosa films,6724578.813474693,41209348.0,8.653364757573467,2
mimran schur pictures,20195622.74007068,17977036.416666668,2.146346616459213,4
mincult,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mind in motion productions,4224578.813474693,11209348.0,2.653364757573468,1
mindel-shaw productions,833333.3333333334,3736449.3333333335,1.4945798052353716,1
mindfire entertainment,16515543.502599182,35214364.583333336,7.658108901459924,7
mindhunters (uk) limited,2700000.0,2114882.9,0.07832899629629629,1
mindhunters productie bv,2700000.0,2114882.9,0.07832899629629629,1
minds eye entertainment,22204304.176543877,39899941.0952381,7.733723487560685,9
minds meet,8449157.626949387,22418696.0,5.306729515146936,2
mindshare media,1651767.2235391834,4075244.476190476,1.2818639148124893,4
mindsmack productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mindstream productions,18000000.0,1776333.0,0.09868516666666667,2
mindwalk,2112289.4067373467,5604674.0,1.326682378786734,1
mindworks media,4000000.0,22418696.0,11.209348539265289,2
mindy affrime,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mine canarias,704096.4689124489,1868224.6666666667,0.44222745959557797,1
mine film,4693976.459416326,12454831.111111112,2.9481830639705198,2
minerva film spa,16898315.253898773,44837392.0,10.613459030293871,7
minerva picture company ltd.,422457.88134746935,1120934.8,0.26533647575734676,1
minerva pictures,528072.3516843367,1401168.5,0.3316705946966835,1
minerva productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
ming productions,19584491.114463378,12470961.93939394,2.3253397943047607,6
mingxing film company,4224578.813474693,11209348.0,2.653364757573468,2
mini studios,4224578.813474693,11209348.0,2.653364757573468,1
mini traité franco allemand [fr],1056144.7033686733,2802337.0,0.663341189393367,2
miniflix films,1100000.0,11209348.0,10.190316853877535,1
ministarstvo kulture republike hrvatske,844915.7626949387,2241869.6,0.5306729515146935,1
ministerie van nationale opvoeding en kultuur,2112289.4067373467,5604674.0,1.326682378786734,1
ministerie van nederlandse kultuur,2112289.4067373467,5604674.0,1.326682378786734,1
ministerio de cultura,18321719.70553883,22100655.926551227,4.178862998024876,10
ministerio de cultura perú,704096.4689124489,1868224.6666666667,0.44222745959557797,1
ministero del turismo e dello spettacolo,14786025.847161427,39232718.0,9.286776651507138,5
ministero per i beni e le attività culturali,2658192.9378248975,5352270.833333334,1.207619219191156,2
ministero per i beni e le attività culturali (mibac),35678242.79697813,79375666.42698413,18.489131880657258,34
ministerstvo kultury rossiyskoy federatsii,1689831.5253898774,4483739.2,1.061345903029387,2
ministry machine productions,2112289.4067373467,5604674.0,1.326682378786734,1
ministry of content,2112289.4067373467,5604674.0,1.326682378786734,1
ministry of culture and tourism,1877590.5837665303,4981932.444444444,1.179273225588208,2
ministry of culture lithuania,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
ministry of culture of the russian federation,46816385.875649795,16755386.666666668,1.6332842081813514,6
ministry of culture of the slovak republic,1735094.8698199634,4603839.357142857,1.0897748111462457,3
ministry of education and culture,166666.66666666666,1245483.111111111,0.830322114019651,1
"ministry of film, the",1574859.6044915644,7472898.666666667,8.357353945368015,2
ministry of information,3520482.3445622446,9341123.333333334,2.21113729797789,2
ministry of propaganda films,1408192.9378248977,478145.3333333333,0.11318177608812591,1
ministère de la culture,10620295.150550997,15122100.111111112,3.407411466828509,5
ministère de la culture de la republique française,4538221.785990239,12041557.16969697,2.8503569895751344,8
ministère de la culture et de la communication,5383198.542404568,15488472.117460318,4.46953193598581,11
ministère de la culture et de la francophonie,2112289.4067373467,5604674.0,1.326682378786734,1
ministère de la culture française de belgique,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
ministère de la culture italien,422457.88134746935,1120934.8,0.26533647575734676,1
ministère des affaires etrangères et européennes,58823.529411764706,659373.4117647059,0.6593734434861934,1
ministère des affaires étrangères,6236283.010367404,16547132.761904763,3.916871784989405,6
ministère des affaires étrangères et du développement international,3021809.2340096594,8314593.179916815,1.9803868057827134,7
ministère du développement durable et de la mer,264036.17584216833,1212900.375,0.2871056331417796,1
ministère libanais de la culture,704096.4689124489,1868224.6666666667,0.44222745959557797,2
ministère tunisien de la culture,603511.2590678133,1601335.4285714286,0.37905210822478114,2
ministères de la culture de l'industrie et des p.t.t.,1056144.7033686733,2802337.0,0.663341189393367,1
minnow films,844915.7626949387,2241869.6,0.5306729515146935,1
minor miracle film cooperative,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
minos films,4224578.813474693,11209348.0,2.653364757573468,2
minotaur,4224578.813474693,11209348.0,2.653364757573468,1
minotaur film partnership no. 3,469397.64594163257,272870.1111111111,0.06459108071099683,1
minotaur productions,4224578.813474693,11209348.0,2.653364757573468,1
mint ab,4224578.813474693,11209348.0,2.653364757573468,1
mint pictures,844915.7626949387,2241869.6,0.5306729515146935,1
minutehand pictures,4224578.813474693,11209348.0,2.653364757573468,1
mira filmes,8449157.626949387,22418696.0,5.306729515146936,2
mirabai films,22452083.676172566,43338153.69047619,7.3682640308599225,10
mirabelle pictures,5875802.2409925535,9465671.644444445,1.995620149061722,4
mirabelle pictures productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
miracin korea film company,12673736.44042408,33628044.0,7.960094272720403,4
miracle communications ltd.,1408192.9378248977,3333333.3333333335,0.7890332931418752,1
miracle entertainment,250000.0,2802337.0,2.802337134816322,1
miracle mile productions inc.,1500000.0,572702.0,0.19090066666666666,1
miracle pictures,10412078.813474692,18761685.0,3.099939399928059,3
mirador films,704096.4689124489,1868224.6666666667,0.44222745959557797,1
mirae asset capital,3319311.9248729735,7462492.285714285,1.7664465227976347,4
mirage,5741526.2711582305,6899448.666666667,1.0361327273701613,2
mirage atlantic,4224578.813474693,11209348.0,2.653364757573468,1
mirage cinematografica,4224578.813474693,11209348.0,2.653364757573468,1
mirage enterprises,161820561.8372495,573828331.4230158,30.91065794830352,27
mirage entertainment,17612289.406737346,69854276.5,3.399250201367379,2
mirage films,20000000.0,4621570.0,0.11553925,1
mirage studios,6800000.0,19121799.0,0.5624058529411765,1
miraj entertainment,2112289.4067373467,5604674.0,1.326682378786734,2
miramar film,530961.3333333334,7472898.666666667,9.382854026001716,2
miramas s.a.s,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
miramax,155086139.52400503,327877599.4268398,26.44410864407809,28
miramax films,1234269711.5486257,3118198638.35,303.8188274866856,197
mirashin korea,16898315.253898773,44837392.0,10.613459030293871,4
miravista films,4576627.047930918,12143460.333333334,2.874478487371257,3
mirco & slavco - first partizan production,4224578.813474693,11209348.0,2.653364757573468,1
mire,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
"mirisch corporation, the",24712933.686109215,116865938.0,24.475587915346743,10
mirisch films,15115824.293616053,23418696.0,5.406729515146936,5
mirisch films limited,2112289.4067373467,6184117.0,1.4638422605053962,1
mirisch g-e productions,2112289.4067373467,5439053.5,1.2874782884039528,1
mirisch pictures,2000000.0,14552274.0,2.425379,1
mirisch-geoffrey productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mirisch-kappa production,4224578.813474693,11209348.0,2.653364757573468,2
mirisch-webb,2112289.4067373467,5604674.0,1.326682378786734,1
mirofilm,8449157.626949387,22418696.0,5.306729515146936,2
miroir magique,5280723.516843366,14011685.0,3.3167059469668345,2
miromar entertainment,3000000.0,5604674.0,0.9341123782721074,1
mirovision,18041172.396755915,48040062.85714286,11.414126783098535,7
mirovision inc.,8449157.626949387,22418696.0,5.306729515146936,2
mirror cube films,2112289.4067373467,5604674.0,1.326682378786734,1
mirror images ltd,4224578.813474693,11209348.0,2.653364757573468,1
mirror maze,4224578.813474693,11209348.0,2.653364757573468,1
mirror releasing,4224578.813474693,11209348.0,2.653364757573468,1
mirrorball films,2816385.8756497954,7472898.666666667,1.7689098383823119,2
mirumir,2112289.4067373467,5604674.0,1.326682378786734,2
miscellaneous entertainment,1508192.9378248977,6736449.333333334,6.884454919191156,2
mischief films,4224578.813474693,11209348.0,2.653364757573468,1
mischief maker studios,2112289.4067373467,5604674.0,1.326682378786734,1
misha films,14166666.666666666,30503087.0,0.3588598470588235,1
misher films,73661623.97088788,146162561.3857143,4.6406122908092104,9
miso film,23738109.52333399,62985860.190476194,14.909382923508058,9
misr international films,11915478.704672212,31616109.743589744,7.483849316232858,6
miss q,2112289.4067373467,5604674.0,1.326682378786734,1
mission films,2112289.4067373467,5604674.0,1.326682378786734,1
mission pictures,7040964.689124489,14057057.666666668,3.327446035884227,3
mission pictures international,5224578.813474693,22418696.0,13.862713296838756,2
mississippix studios,2000000.0,2241869.6,0.22418697078530575,1
mister lister films,3168434.1101060202,8407011.0,1.9900235681801008,2
mistress inc.,4224578.813474693,11209348.0,2.653364757573468,1
mistrus media ltd.,2816385.8756497954,7472898.666666667,1.7689098383823119,2
misty mountains,8333333.333333333,10464703.0,0.20929405999999998,1
mitar group,4224578.813474693,11209348.0,2.653364757573468,1
mithya talkies,8449157.626949387,22418696.0,5.306729515146936,2
mitosfilm,4224578.813474693,11209348.0,2.653364757573468,2
mitsubishi,30328547.429499708,170858202.45238096,8.446551200994408,10
mitsubishi motors corporation,10261260.096818449,38178710.91428572,2.184511626838911,4
mitsubishi shoji,32053333.333333336,58198101.8,1.50768606836248,4
mitsui bussan,938795.2918832651,2490966.222222222,0.589636612794104,2
mitsui company ltd.,2816385.8756497954,7472898.666666667,1.7689098383823119,2
mitteldeutsche medienförderung (mdm),9715445.09817921,32203054.136363637,2.9980791130163684,11
mitteldeutscher rundfunk (mdr),6869969.832388609,18228534.961904764,4.314876498625425,7
mixed bag media,4224578.813474693,11209348.0,2.653364757573468,1
mixed breed films,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mixed greens media,4224578.813474693,11209348.0,2.653364757573468,1
mixer,1666666.6666666667,3736449.3333333335,0.7472899026176858,1
miyagi television broadcasting,1466867.6435676017,3892134.722222222,0.9213072074907874,4
mizan productions,2112289.4067373467,5604674.0,1.326682378786734,1
mj films,4224578.813474693,11209348.0,2.653364757573468,2
mjbc foundation,844915.7626949387,2241869.6,0.5306729515146935,1
mjj productions,2112289.4067373467,5604674.0,1.326682378786734,1
mjw films,16520482.344562244,47146324.733333334,3.7647156729607527,5
mjw productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mjz,625000.0,3965535.5,0.7931071,1
mjölk,2112289.4067373467,5604674.0,1.326682378786734,1
mjölk movies,4224578.813474693,11209348.0,2.653364757573468,1
mk film productions s.r.l.,8449157.626949387,22418696.0,5.306729515146936,2
mk pictures,12673736.44042408,33628044.0,7.960094272720403,4
mk productions ltd.,1689831.5253898774,4483739.2,1.061345903029387,2
mk2 production,24643376.41193571,65387863.333333336,15.477961085845228,8
mk2 productions,96041191.03146476,220853044.45057997,49.39013312110125,49
mk4 productions,166666.66666666666,1868224.6666666667,1.8682247565442147,1
mkh,1800000.0,15100000.0,2.7962962962962963,1
ml delphi premier productions,14566105.084632924,36157280.0,6.867328953949727,6
ml film entertainment international,1408192.9378248977,7565897.0,1.7909233876446704,1
mlr,1056144.7033686733,2802337.0,0.663341189393367,1
mm productions,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
mm...buttered panini productions,2816385.8756497954,4490523.666666667,1.062951845542285,2
mm2 entertainment,4224578.813474693,11209348.0,2.653364757573468,2
mmc independent,5934511.628959568,46495866.71111111,5.471848403379477,4
mmc studios,1277777.7777777778,520345.94444444444,0.022623736714975848,1
mmcb film produktion 2004,18000000.0,43477122.666666664,0.8051319012345678,1
mmg film & tv production,5174328.498408398,21412728.871794872,10.11516511412649,6
mmk media,1408192.9378248977,3736449.3333333335,0.8844549191911559,1
